0,0.39814814814814814,0.07906976744186046,0.1917808219178082
1,0.8693693693693694,0.7194570135746606,0.8464912280701754
1,0.5935828877005348,0.26881720430107525,0.3160621761658031
0,0.5903083700440529,0.1504424778761062,0.30165289256198347
1,0.7597765363128491,0.5056179775280899,0.484304932735426
1,0.9794520547945206,0.9172413793103448,0.9
1,0.9513888888888888,0.7972027972027972,0.8940397350993378
1,0.9764705882352941,0.8579881656804734,0.8232044198895028
1,0.8117647058823529,0.5562130177514792,0.45977011494252873
1,0.813953488372093,0.6705882352941176,0.7888888888888889
1,1.0,1.0,1.0
0,0.4626865671641791,0.07,0.18932038834951456
0,0.581151832460733,0.14210526315789473,0.24742268041237114
0,0.42038216560509556,0.07692307692307693,0.21875
0,0.5842105263157895,0.14285714285714285,0.29441624365482233
1,0.7122641509433962,0.3791469194312796,0.536697247706422
1,0.6299212598425197,0.33992094861660077,0.39436619718309857
0,0.5663716814159292,0.15178571428571427,0.25833333333333336
0,0.48148148148148145,0.17164179104477612,0.2789115646258503
1,0.7157360406091371,0.2602040816326531,0.3431372549019608
0,0.3320610687022901,0.03065134099616858,0.15302491103202848
1,0.7172131147540983,0.36213991769547327,0.4559386973180077
1,0.8782608695652174,0.7117903930131004,0.82
1,0.5298013245033113,0.3554817275747508,0.45
0,0.5721153846153846,0.14009661835748793,0.22935779816513763
0,0.319672131147541,0.0411522633744856,0.16535433070866143
0,0.53,0.135678391959799,0.26046511627906976
1,0.6197916666666666,0.2513089005235602,0.3415841584158416
1,0.9217391304347826,0.8427947598253275,0.9294117647058824
1,1.0,0.9808429118773946,1.0
0,0.6526946107784432,0.18674698795180722,0.3551912568306011
0,0.4439461883408072,0.15315315315315314,0.23376623376623376
1,0.7620481927710844,0.5498489425981873,0.5677233429394812
1,0.9470198675496688,0.6733333333333333,0.774390243902439
1,0.3684210526315789,0.061946902654867256,0.19298245614035087
0,0.5328947368421053,0.09933774834437085,0.21818181818181817
0,0.6184971098265896,0.1686046511627907,0.26666666666666666
0,0.5103092783505154,0.09326424870466321,0.22110552763819097
1,0.8615384615384616,0.39690721649484534,0.5047169811320755
1,0.6261682242990654,0.465625,0.5585585585585585
1,1.0,0.9923076923076923,0.9966996699669967
0,0.5798319327731093,0.11814345991561181,0.2289156626506024
0,0.5154639175257731,0.09310344827586207,0.23684210526315788
1,0.5845410628019324,0.2766990291262136,0.29493087557603687
1,0.6171875,0.33858267716535434,0.5037593984962406
1,1.0,0.9615384615384616,0.9117647058823529
1,0.9916666666666667,0.9663865546218487,0.9923076923076923
0,0.550561797752809,0.15819209039548024,0.2833333333333333
0,0.41935483870967744,0.07608695652173914,0.2616822429906542
1,0.8351648351648352,0.45555555555555555,0.6470588235294118
1,0.9270833333333334,0.6947368421052632,0.85
0,0.3838383838383838,0.07614213197969544,0.178743961352657
1,0.7087378640776699,0.526829268292683,0.6619718309859155
1,0.8633879781420765,0.6648351648351648,0.7911111111111111
1,0.9606060606060606,0.9209726443768997,0.9298245614035088
1,1.0,0.9890510948905109,0.8546712802768166
0,0.6139240506329114,0.1337579617834395,0.2983425414364641
0,0.4380165289256198,0.08333333333333333,0.2230769230769231
1,0.9727626459143969,0.9375,0.9270833333333334
1,0.9628099173553719,0.8672199170124482,0.9098039215686274
1,0.7336683417085427,0.35353535353535354,0.4900990099009901
1,0.5138888888888888,0.09302325581395349,0.25203252032520324
0,0.4152542372881356,0.10212765957446808,0.1774193548387097
0,0.4861111111111111,0.07906976744186046,0.22767857142857142
1,0.8451882845188284,0.5462184873949579,0.6437246963562753
1,0.485,0.10552763819095477,0.24271844660194175
1,0.9506726457399103,0.8783783783783784,0.8395061728395061
1,0.551219512195122,0.3284313725490196,0.2830188679245283
0,0.3612565445026178,0.031578947368421054,0.16176470588235295
0,0.5321888412017167,0.16379310344827586,0.24583333333333332
